04-Jul-2016 14:15:30 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
04-Jul-2016 14:15:34 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-2000_MNu-1000_TuneCUETP8M1_pythia8_13TeV_3.root
Begin processing the 1st record. Run 1, Event 6442, LumiSection 58 at 04-Jul-2016 14:15:35.772 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   47 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.122     -4.945  2.313 |     -0.082      0.090     -8.536    0.938 |
   48 |   310 -       K_S0 |  1 |   19    1   -1   -1 |  3  0 |   4.856      0.446  2.595 |     -4.148      2.526      2.237    0.498 |
   49 |   310 -       K_S0 |  1 |   20   21   -1   -1 |  4  0 |   1.264     -1.425 -1.285 |      0.356     -1.212     -2.474    0.498 |
   50 |  2212 -         p+ |  1 |    1   27   -1   -1 |  4  0 |   1.946     -2.332  1.568 |      0.005      1.946     -9.928    0.938 |
   51 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.953      4.130  2.109 |     -0.488      0.819     29.624    0.938 |
   52 |   310 -       K_S0 |  1 |   30   36   -1   -1 |  8  0 |  12.711      0.343 -0.896 |      7.946     -9.921      4.439    0.498 |
   53 |   -16 -  nu_taubar |  1 |   13   13   -1   -1 |  1  0 |  93.337     -0.284  0.771 |     66.921     65.065    -26.886    0.000 |
   54 |   -13 -        mu+ |  1 |   13   13   -1   -1 |  1  0 | 154.045     -0.284  0.780 |    109.534    108.315    -44.296    0.106 |
   55 |    14 -      nu_mu |  1 |   13   13   -1   -1 |  1  0 |  56.494     -0.294  0.770 |     40.548     39.338    -16.824   -0.000 |
   56 |    16 -     nu_tau |  1 |   14   14   -1   -1 |  1  0 |  13.004      1.141  1.156 |      5.241     11.901     18.272   -0.000 |
   57 |   111 -        pi0 |  2 |   14   14   61   62 |  1  2 |  96.970      1.165  1.129 |     41.444     87.668    140.328    0.135 |
   58 |  -211 -        pi- |  1 |   14   14   -1   -1 |  1  0 |  51.951      1.167  1.142 |     21.602     47.247     75.338    0.140 |
   59 |   111 -        pi0 |  2 |   37   37   65   66 |  1  2 |  98.592      0.361 -0.875 |     63.234    -75.643     36.381    0.135 |
   60 |  -421 -      Dbar0 |  2 |   44   44   67   68 |  1  2 |  20.658     -1.354 -1.765 |     -3.996    -20.267    -37.322    1.865 |
   61 |    22 -      gamma |  1 |   57   57   -1   -1 |  1  0 |  64.583      1.164  1.128 |     27.646     58.366     93.387   -0.000 |
   62 |    22 -      gamma |  1 |   57   57   -1   -1 |  1  0 |  32.388      1.166  1.131 |     13.798     29.302     46.941   -0.000 |
   63 |    11 -         e- |  1 |   20   21   -1   -1 |  4  0 |   0.233     -1.765 -0.566 |      0.197     -0.125     -0.661    0.001 |
   64 |   -11 -         e+ |  1 |   20   21   -1   -1 |  4  0 |   0.318     -1.733 -0.988 |      0.175     -0.266     -0.872    0.001 |
   65 |    22 -      gamma |  1 |   59   59   -1   -1 |  1  0 |  52.842      0.362 -0.874 |     33.918    -40.520     19.560    0.000 |
   66 |    22 -      gamma |  1 |   59   59   -1   -1 |  1  0 |  45.750      0.360 -0.875 |     29.316    -35.123     16.820   -0.000 |
   67 |    11 -         e- |  1 |   60   60   -1   -1 |  1  0 |   3.583     -1.325 -1.883 |     -1.100     -3.410     -6.267    0.001 |
   68 |   -12 -    nu_ebar |  1 |   60   60   -1   -1 |  1  0 |   2.462     -1.545 -1.754 |     -0.450     -2.420     -5.508    0.000 |
   69 |   310 -       K_S0 |  1 |   46   46   -1   -1 |  1  0 |   1.132     -1.263 -1.483 |      0.099     -1.128     -1.841    0.498 |
Begin processing the 15th record. Run 1, Event 6456, LumiSection 58 at 04-Jul-2016 14:15:38.546 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   37 |  0 14 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   18 |  0 15 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |     2 -          u | 21 |    0    0    4    4 |  1  1 |   0.000  24102.354  0.000 |      0.000      0.000   1346.354    0.000 |
    3 |    -1 -       dbar | 21 |    1    1    4    4 |  1  1 |   0.000 -23497.367  0.000 |      0.000      0.000   -741.367    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000  23360.986  0.000 |      0.000      0.000    604.986 1998.140 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  15.304      4.372  1.892 |     -4.837     14.519    606.117 1998.140 |
    6 |   -11 -         e+ |  1 |    5    5   -1   -1 |  1  0 | 359.333     -1.063 -2.134 |   -191.875   -303.817   -457.837    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 369.216      1.780  1.040 |    187.037    318.336   1063.953 1000.000 |
    8 |    11 -         e- |  1 |    7    7   -1   -1 |  1  0 | 125.626      0.860 -0.305 |    119.812    -37.773    121.798    0.001 |
    9 |    -3 -       sbar | 23 |    7    7   29   26 |  1  9 | 153.750      2.594  0.536 |    132.196     78.507   1023.222    0.500 |
   10 |     4 -          c | 23 |    7    7   11   11 |  1  1 | 285.104     -0.281  1.801 |    -64.971    277.602    -81.067    1.500 |
   11 |     4 -          c | 52 |   10   10   21   33 |  1  4 | 281.876     -0.281  1.801 |    -64.235    274.459    -80.149    1.500 |
   12 |  2212 -         p+ |  1 |    1    0   -1   -1 |  2  0 |   0.517     -3.094 -2.346 |     -0.362     -0.369     -5.691    0.938 |
   13 |    -1 -       dbar | 71 |    0    1   -1   -1 |  2  0 |   7.137      1.069  1.530 |      0.294      7.131      9.166    0.776 |
   14 |     1 -          d | 71 |    1    1   32   35 |  1  3 |   0.041     -3.298 -0.883 |      0.026     -0.032     -0.555    0.330 |
   15 |    -1 -       dbar | 71 |    0    1   32   35 |  2  3 |   0.621      2.376 -2.142 |     -0.335     -0.522      3.311    0.330 |
   16 |    -2 -       ubar | 71 |    0    1   -1   -1 |  2  0 |   5.407      3.175 -2.922 |     -5.277     -1.176     64.556    0.330 |
   17 |     2 -          u | 71 |    0    0   19   37 |  1  4 |   2.200      3.871  3.088 |     -2.197      0.119     52.775    0.330 |
   18 |    -3 -       sbar | 71 |    1    1   19   37 |  1  4 |   0.356     -1.418 -0.373 |      0.332     -0.130     -0.692    0.500 |
   19 |  2212 -         p+ |  1 |   17   18   -1   -1 |  4  0 |   1.184      4.187 -2.951 |     -1.162     -0.224     38.949    0.938 |
   20 |  2212 -         p+ |  1 |   17   18   -1   -1 |  4  0 |   1.847     -4.900 -2.624 |     -1.605     -0.915   -124.038    0.938 |
   21 |     4 -          c | 71 |   11   11   30   33 |  1  2 | 258.171     -0.285  1.805 |    -59.870    251.133    -74.643    1.500 |
   22 |    21 -          g | 71 |   11   11   30   33 |  1  2 |  15.305     -0.213  1.813 |     -3.670     14.858     -3.279   -0.000 |
   23 |    21 -          g | 71 |    9    9   30   33 |  1  2 |   7.473      2.103  0.987 |      4.121      6.233     30.151    0.000 |
   24 |    21 -          g | 71 |    9    9   30   33 |  1  2 |   5.369      2.338  1.046 |      2.691      4.646     27.542    0.000 |
   25 |    21 -          g | 71 |    9    9   30   33 |  1  2 |  13.248      2.118  1.263 |      4.017     12.624     54.262    0.426 |
   26 |    21 -          g | 71 |    9    9   30   33 |  1  2 |   7.399      2.153  1.135 |      3.126      6.707     31.422    0.000 |
   27 |    21 -          g | 71 |    9    9   30   33 |  1  2 |  10.099      2.877  0.521 |      8.757      5.030     89.435   -0.000 |
   28 |    21 -          g | 71 |    9    9   30   33 |  1  2 |   8.722      2.612  0.467 |      7.786      3.929     59.122    0.000 |
   29 |    -3 -       sbar | 71 |    9    9   30   33 |  1  2 |  99.029      2.566  0.385 |     91.775     37.205    640.342    0.500 |
   30 |   423 -        D*0 |  2 |   21   29   38   39 | 11  2 | 195.022     -0.283  1.805 |    -45.275    189.693    -55.909    2.007 |
   31 |     2 -          u | 71 |    0    1   -1   -1 |  2  0 |   8.664     -4.598 -0.309 |      8.254     -2.635   -429.925    0.330 |
   32 |   310 -       K_S0 |  1 |   14   15   -1   -1 |  4  0 |   1.042      0.467 -0.144 |      1.031     -0.149      0.505    0.498 |
   33 |  2212 -         p+ |  1 |   21   29   -1   -1 | 11  0 |   1.822     -0.252  1.976 |     -0.719      1.674     -0.464    0.938 |
   34 |    11 -         e- |  1 |   14   15   -1   -1 |  4  0 |   0.072      1.109 -1.467 |      0.007     -0.072      0.098    0.001 |
   35 |   -11 -         e+ |  1 |   14   15   -1   -1 |  4  0 |   0.509      1.162 -1.492 |      0.040     -0.507      0.734    0.001 |
   36 |    11 -         e- |  1 |   17   18   -1   -1 |  4  0 |   0.043     -5.266 -1.849 |     -0.012     -0.041     -4.135    0.001 |
   37 |   -11 -         e+ |  1 |   17   18   -1   -1 |  4  0 |   0.193     -5.313 -1.800 |     -0.044     -0.188    -19.613    0.001 |
   38 |   421 -         D0 |  2 |   30   30   -1   -1 |  1  0 | 180.648     -0.283  1.805 |    -41.950    175.709    -51.831    1.865 |
   39 |   111 -        pi0 |  2 |   30   30   40   40 |  1  1 |  14.374     -0.280  1.804 |     -3.325     13.984     -4.079    0.135 |
   40 |    22 -      gamma |  1 |   39   39   -1   -1 |  1  0 |  10.859     -0.284  1.807 |     -2.545     10.557     -3.130    0.000 |
Begin processing the 16th record. Run 1, Event 6457, LumiSection 58 at 04-Jul-2016 14:15:38.547 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   25 |  0 14 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   25 |  0 19 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |     2 -          u | 21 |    0    0    4    4 |  1  1 |   0.000  23640.088  0.000 |      0.000      0.000    884.088    0.000 |
    3 |    -1 -       dbar | 21 |    1    1    4    4 |  1  1 |   0.000 -23886.793  0.000 |      0.000      0.000  -1130.793    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000 -23002.705  0.000 |      0.000      0.000   -246.705 1999.721 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 |  54.375     -2.370  1.484 |      4.725     54.169   -288.369 1999.721 |
    6 |   -11 -         e+ |  1 |    5    5   -1   -1 |  1  0 | 678.569     -0.535 -1.537 |     23.266   -678.170   -380.723    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8   10 |  1  3 | 732.575      0.126  1.596 |    -18.541    732.340     92.354 1000.000 |
    8 |    11 -         e- | 23 |    7    7   12   13 |  1  2 | 441.252      0.004  2.738 |   -405.850    173.175      1.859    0.001 |
    9 |    -3 -       sbar | 23 |    7    7   37   30 |  1 19 | 269.047      0.202  1.752 |    -48.542    264.632     54.656    0.500 |
   10 |     4 -          c | 23 |    7    7   11   11 |  1  1 | 526.038      0.068  0.594 |    435.851    294.533     35.840    1.500 |
   11 |     4 -          c | 52 |   10   10   26   27 |  1  2 | 495.119      0.068  0.594 |    410.233    277.222     33.733    1.500 |
   12 |    11 -         e- |  1 |    8    8   -1   -1 |  1  0 | 440.859      0.004  2.738 |   -405.488    173.021      1.857    0.001 |
   13 |    22 -      gamma |  1 |    8    8   -1   -1 |  1  0 |   0.393      0.004  2.738 |     -0.362      0.154      0.002   -0.000 |
   14 |    21 -          g | 73 |    1    1   21   21 |  1  1 |   7.512     -0.164 -1.064 |      3.648     -6.567     -1.241    0.191 |
   15 |    21 -          g | 71 |    0    1   42   47 |  2  2 |   5.539     -0.264  1.219 |      1.910      5.200     -1.480    0.000 |
   16 |    21 -          g | 71 |    0    1   42   47 |  2  2 |   5.138      0.144  1.511 |      0.306      5.129      0.743    0.375 |
   17 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.724     -3.950 -1.782 |     -0.151     -0.708    -18.780    0.938 |
   18 |     2 -          u | 71 |    1    1   43   57 |  1  5 |   0.462     -1.102  0.248 |      0.448      0.114     -0.620    0.330 |
   19 |    21 -          g | 71 |    1    1   43   57 |  1  5 |   5.333     -0.364 -1.240 |      1.733     -5.043     -1.986   -0.000 |
   20 |    21 -          g | 71 |    1    1   43   57 |  1  5 |   8.708     -0.382 -1.272 |      2.561     -8.323     -3.412   -0.000 |
   21 |    21 -          g | 71 |   14   14   43   57 |  1  5 |   7.512     -0.164 -1.064 |      3.648     -6.567     -1.241    0.191 |
   22 |    21 -          g | 71 |    1    1   43   57 |  1  5 |  11.063      0.786 -2.126 |     -5.827     -9.404      9.623   -0.000 |
   23 |    21 -          g | 71 |    1    1   43   57 |  1  5 |   7.195      0.915 -2.459 |     -5.581     -4.541      7.544   -0.000 |
   24 |    21 -          g | 71 |    0    0   43   57 |  1  5 |   9.171      1.221 -2.273 |     -5.924     -7.000     14.194   -0.000 |
   25 |    -3 -       sbar | 71 |    0    1   43   57 |  2  5 |   1.020      0.172  0.344 |      0.960      0.344      0.176    0.500 |
   26 |     4 -          c | 71 |   11   11   38   46 |  1  8 | 388.217      0.068  0.593 |    322.011    216.845     26.549    1.500 |
   27 |    21 -          g | 71 |   11    9   38   46 |  2  8 |  91.699      0.068  0.600 |     75.663     51.804      6.267    0.525 |
   28 |    21 -          g | 71 |    9    9   38   46 |  1  8 |   5.924      0.048  0.710 |      4.494      3.860      0.283    0.000 |
   29 |    21 -          g | 71 |    9    9   38   46 |  1  8 |  17.147      0.051  0.607 |     14.081      9.786      0.879   -0.000 |
   30 |    21 -          g | 71 |    9    9   38   46 |  1  8 |   8.907      0.219  0.726 |      6.661      5.914      1.970    0.000 |
   31 |    21 -          g | 71 |    9    9   38   46 |  1  8 |  52.959      0.335  1.735 |     -8.639     52.250     18.100    0.000 |
   32 |    21 -          g | 71 |    9    9   38   46 |  1  8 |  10.177      0.140  1.693 |     -1.237     10.101      1.430   -0.000 |
   33 |    21 -          g | 71 |    9    9   38   46 |  1  8 |   7.788      0.187  1.808 |     -1.827      7.571      1.468    0.000 |
   34 |    21 -          g | 71 |    9    9   38   46 |  1  8 |  32.494      0.192  1.710 |     -4.520     32.178      6.293    0.000 |
   35 |    21 -          g | 71 |    9    9   38   46 |  1  8 |  15.387      0.124  1.727 |     -2.393     15.199      1.920    0.000 |
   36 |    21 -          g | 71 |    9    9   38   46 |  1  8 |  73.436      0.160  1.737 |    -12.161     72.422     11.800   -0.000 |
   37 |    -3 -       sbar | 71 |    9    9   38   46 |  1  8 |  71.826      0.140  1.704 |     -9.565     71.187     10.105    0.500 |
   38 |   421 -         D0 |  2 |   26   37   58   58 | 13  1 | 329.260      0.068  0.593 |    273.031    184.029     22.367    1.865 |
   39 |  2212 -         p+ |  1 |   26   37   -1   -1 | 13  0 |   6.239      0.304  1.695 |     -0.773      6.191      1.928    0.938 |
   40 |   111 -        pi0 |  2 |   26   37   52   53 | 13  2 |  25.007      0.347  1.718 |     -3.662     24.738      8.864    0.135 |
   41 |   111 -        pi0 |  2 |   26   37   54   54 | 13  1 |  28.993      0.149  1.690 |     -3.441     28.788      4.344    0.135 |
   42 |   310 -       K_S0 |  1 |    0   16   -1   -1 |  4  0 |   1.046     -0.414  1.337 |      0.242      1.017     -0.446    0.498 |
   43 |   310 -       K_S0 |  1 |   18   25   -1   -1 | 10  0 |   6.323     -0.330 -1.148 |      2.592     -5.767     -2.125    0.498 |
   44 |   310 -       K_S0 |  1 |   18   25   -1   -1 | 10  0 |   1.690     -0.175 -1.018 |      0.887     -1.439     -0.298    0.498 |
   45 |  2212 -         p+ |  1 |   18   25   -1   -1 | 10  0 |   1.033      3.656  1.996 |     -0.426      0.941     19.967    0.938 |
   46 |   111 -        pi0 |  2 |   26   37   55   55 | 13  1 |  25.717      0.169  1.738 |     -4.274     25.360      4.361    0.135 |
   47 |   310 -       K_S0 |  1 |    0   16   -1   -1 |  4  0 |   2.628      0.044  1.315 |      0.665      2.542      0.117    0.498 |
   48 |   310 -       K_S0 |  1 |    0    1   -1   -1 |  2  0 |   1.014     -0.524 -1.788 |     -0.218     -0.990     -0.556    0.498 |
   49 |   111 -        pi0 |  2 |   26   37   59   59 | 13  1 |  20.005      0.066  0.598 |     16.535     11.261      1.318    0.135 |
   50 |   111 -        pi0 |  2 |   26   37   60   60 | 13  1 |  40.053      0.071  0.593 |     33.212     22.387      2.842    0.135 |
   51 |   111 -        pi0 |  2 |   26   37   61   62 | 13  2 |  38.176      0.073  0.598 |     31.547     21.500      2.775    0.135 |
   52 |    22 -      gamma |  1 |   40   40   -1   -1 |  1  0 |  10.699      0.349  1.724 |     -1.630     10.574      3.811   -0.000 |
   53 |    22 -      gamma |  1 |   40   40   -1   -1 |  1  0 |  14.308      0.346  1.713 |     -2.031     14.163      5.053    0.000 |
   54 |    22 -      gamma |  1 |   41   41   -1   -1 |  1  0 |  19.829      0.151  1.693 |     -2.410     19.682      2.997    0.000 |
   55 |    22 -      gamma |  1 |   46   46   -1   -1 |  1  0 |  19.332      0.168  1.735 |     -3.156     19.072      3.271    0.000 |
   56 |    11 -         e- |  1 |   18   25   -1   -1 | 10  0 |   0.003      2.490  2.112 |     -0.002      0.003      0.020    0.001 |
   57 |   -11 -         e+ |  1 |   18   25   -1   -1 | 10  0 |   0.045      2.034  1.572 |     -0.000      0.045      0.169    0.001 |
   58 |   111 -        pi0 |  2 |   38   38   63   64 |  1  2 |  55.807      0.065  0.588 |     46.426     30.968      3.622    0.135 |
   59 |    22 -      gamma |  1 |   49   49   -1   -1 |  1  0 |  18.418      0.066  0.600 |     15.203     10.397      1.210    0.000 |
   60 |    22 -      gamma |  1 |   50   50   -1   -1 |  1  0 |  32.698      0.070  0.592 |     27.142     18.234      2.305   -0.000 |
   61 |    22 -      gamma |  1 |   51   51   -1   -1 |  1  0 |  24.647      0.075  0.597 |     20.378     13.864      1.853    0.000 |
   62 |    22 -      gamma |  1 |   51   51   -1   -1 |  1  0 |  13.529      0.068  0.600 |     11.169      7.636      0.922    0.000 |
   63 |    22 -      gamma |  1 |   58   58   -1   -1 |  1  0 |  33.170      0.064  0.590 |     27.562     18.455      2.122    0.000 |
   64 |    22 -      gamma |  1 |   58   58   -1   -1 |  1  0 |  22.637      0.066  0.586 |     18.865     12.513      1.500    0.000 |
Begin processing the 17th record. Run 1, Event 6458, LumiSection 58 at 04-Jul-2016 14:15:38.548 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
    0 |  2212 -         p+ |  4 |   -1   -1    2   42 |  0  6 |   0.000  29256.000  0.000 |      0.000      0.000   6500.000    0.938 |
    1 |  2212 -         p+ |  4 |   -1   -1    3   24 |  0 10 |   0.000 -29256.000  0.000 |      0.000      0.000  -6500.000    0.938 |
    2 |    -1 -       dbar | 21 |    0    0    4    4 |  1  1 |   0.000  23802.305  0.000 |      0.000      0.000   1046.305    0.000 |
    3 |     2 -          u | 21 |    1    1    4    4 |  1  1 |   0.000 -23683.385  0.000 |      0.000      0.000   -927.385    0.000 |
    4 | 9900024 -       W_R+ | 22 |    2    3    5    5 |  2  1 |   0.000  22874.918  0.000 |      0.000      0.000    118.918 1970.104 |
    5 | 9900024 -       W_R+ | 62 |    4    4    6    7 |  1  2 | 102.112     -0.844  2.759 |    -94.732     38.116    -96.748 1970.104 |
    6 |   -11 -         e+ | 23 |    5    5    9   11 |  1  3 | 549.752      0.795  3.053 |   -547.593     48.674    484.630    0.001 |
    7 | 9900012 -      nu_Re | 22 |    5    5    8    8 |  1  1 | 452.984     -1.068 -0.023 |    452.861    -10.558   -581.378 1000.000 |
    8 | 9900012 -      nu_Re | 52 |    7    7   12   14 |  1  3 | 452.984     -1.068 -0.023 |    452.861    -10.558   -581.378 1000.000 |
    9 |   -11 -         e+ |  1 |    6    6   -1   -1 |  1  0 | 539.259      0.795  3.053 |   -537.142     47.745    475.380    0.001 |
   10 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |  10.458      0.795  3.053 |    -10.417      0.926      9.219   -0.000 |
   11 |    22 -      gamma |  1 |    6    6   -1   -1 |  1  0 |   0.034      0.813  3.046 |     -0.034      0.003      0.031    0.000 |
   12 |    11 -         e- |  1 |    8    8   -1   -1 |  1  0 | 239.692     -1.888 -0.611 |    196.304   -137.539   -773.394    0.001 |
   13 |    -5 -       bbar | 23 |    8    8   31   33 |  1  5 |  17.528     -1.039  2.638 |    -15.356      8.452    -21.666    4.800 |
   14 |     6 -          t | 22 |    8    8   15   15 |  1  1 | 296.623      0.669  0.411 |    271.912    118.529    213.682  172.638 |
   15 |     6 -          t | 52 |   14   14   16   16 |  1  1 | 295.403      0.669  0.411 |    270.760    118.119    212.719  172.638 |
   16 |     6 -          t | 52 |   15   15   17   18 |  1  2 | 294.722      0.669  0.411 |    270.208    117.679    212.119  172.638 |
   17 |    24 -         W+ | 22 |   16   16   19   19 |  1  1 | 193.428      0.744  0.733 |    143.800    129.368    157.604   85.740 |
   18 |     5 -          b | 23 |   16   16   22   26 |  1 10 | 126.948      0.417 -0.092 |    126.408    -11.689     54.515    4.800 |
   19 |    24 -         W+ | 52 |   17   17   20   21 |  1  2 | 186.547      0.742  0.715 |    140.804    122.368    151.436   85.740 |
   20 |   -15 -       tau+ |  2 |   19   19   45   47 |  1  3 |  74.281      1.159  0.991 |     40.704     62.135    106.692    1.777 |
   21 |    16 -     nu_tau |  1 |   19   19   -1   -1 |  1  0 | 116.825      0.374  0.542 |    100.101     60.232     44.744   -0.000 |
   22 |     5 -          b | 73 |   18   18   25   25 |  1  1 |  54.089      0.211 -0.176 |     53.251     -9.483     11.514    5.176 |
   23 |    21 -          g | 73 |   18   18   28   28 |  1  1 |  14.582      0.728  0.090 |     14.523      1.314     11.571    0.554 |
   24 |  2212 -         p+ |  1 |    1    1   -1   -1 |  1  0 |   0.978     -7.016  1.026 |      0.507      0.836   -544.804    0.938 |
   25 |     5 -          b | 71 |   22   22   32   33 |  1  4 |  54.089      0.211 -0.176 |     53.251     -9.483     11.514    5.176 |
   26 |    21 -          g | 71 |   18   18   32   33 |  1  4 |  31.727      0.616  0.090 |     31.600      2.844     20.806   -0.000 |
   27 |    21 -          g | 71 |   18   18   32   33 |  1  4 |  10.572      0.586  0.124 |     10.492      1.303      6.554   -0.000 |
   28 |    21 -          g | 71 |   23   23   32   33 |  1  4 |  14.582      0.728  0.090 |     14.523      1.314     11.571    0.554 |
   29 |    21 -          g | 71 |   18   18   32   33 |  1  4 |   6.376      0.564 -0.040 |      6.371     -0.256      3.793   -0.000 |
   30 |    21 -          g | 71 |   18   18   32   33 |  1  4 |   9.151      0.531  0.017 |      9.150      0.154      5.091    0.000 |
   31 |    -5 -       bbar | 71 |   13   13   32   33 |  1  4 |  17.985     -0.941  2.559 |    -15.017      9.896    -19.528    4.800 |
   32 |  -511 -      Bbar0 |  2 |   25   31   48   49 |  9  2 |  49.493      0.216 -0.171 |     48.768     -8.436     10.768    5.280 |
   33 |   523 -        B*+ |  2 |   25   31   50   50 |  9  1 |  16.533     -0.904  2.551 |    -13.733      9.207    -17.060    5.325 |
   34 |    21 -          g | 71 |    1    1   38   38 |  1  1 |   8.635      0.800 -0.385 |      8.002     -3.246      7.666    0.000 |
   35 |    21 -          g | 71 |    1    1   38   38 |  1  1 |  26.982      0.736 -0.406 |     24.791    -10.650     21.693    0.000 |
   36 |    21 -          g | 71 |    1    1   38   38 |  1  1 |  59.918      0.693 -0.379 |     55.658    -22.188     44.891    0.000 |
   37 |    21 -          g | 71 |    1    1   38   38 |  1  1 |   5.606      0.627 -0.272 |      5.400     -1.506      3.749    0.000 |
   38 |   111 -        pi0 |  2 |    0   37   51   52 |  6  2 |  44.185      0.709 -0.385 |     40.957    -16.579     34.008    0.135 |
   39 |    21 -          g | 71 |    0    1   40   41 |  2  2 |   5.333      2.390  0.274 |      5.135      1.442     28.851    0.217 |
   40 |  2212 -         p+ |  1 |    0   39   -1   -1 |  3  0 |   1.704      3.073  0.148 |      1.685      0.251     18.374    0.938 |
   41 |  2212 -         p+ |  1 |    0   39   -1   -1 |  3  0 |   0.429      2.994 -0.788 |      0.302     -0.304      4.270    0.938 |
   42 |  2212 -         p+ |  1 |    0    0   -1   -1 |  1  0 |   0.692      8.389 -2.501 |     -0.555     -0.414   1521.560    0.938 |
   43 |  2212 -         p+ |  1 |   25   31   -1   -1 |  9  0 |   0.710      0.601 -0.295 |      0.679     -0.206      0.452    0.938 |
   44 |   310 -       K_S0 |  1 |   25   31   -1   -1 |  9  0 |   7.968      0.558  0.012 |      7.968      0.098      4.683    0.498 |
   45 |   -16 -  nu_taubar |  1 |   20   20   -1   -1 |  1  0 |  22.645      1.127  0.992 |     12.383     18.959     31.296    0.000 |
   46 |   -13 -        mu+ |  1 |   20   20   -1   -1 |  1  0 |  42.210      1.166  0.988 |     23.214     35.253     61.145    0.106 |
   47 |    14 -      nu_mu |  1 |   20   20   -1   -1 |  1  0 |   9.426      1.201  0.998 |      5.106      7.923     14.252   -0.000 |
   48 |  -423 -     D*bar0 |  2 |   32   32   53   53 |  1  1 |  19.557      0.191 -0.160 |     19.306     -3.122      3.753    2.007 |
   49 |   423 -        D*0 |  2 |   32   32   54   54 |  1  1 |  16.307      0.233 -0.153 |     16.116     -2.491      3.834    2.007 |
   50 |   521 -         B+ |  2 |   33   33   55   57 |  1  3 |  16.526     -0.904  2.550 |    -13.720      9.212    -17.061    5.279 |
   51 |    22 -      gamma |  1 |   38   38   -1   -1 |  1  0 |  22.077      0.710 -0.387 |     20.442     -8.337     17.036   -0.000 |
   52 |    22 -      gamma |  1 |   38   38   -1   -1 |  1  0 |  22.109      0.707 -0.382 |     20.515     -8.242     16.972   -0.000 |
   53 |  -421 -      Dbar0 |  2 |   48   48   -1   -1 |  1  0 |  17.869      0.191 -0.159 |     17.645     -2.824      3.437    1.865 |
   54 |   421 -         D0 |  2 |   49   49   59   59 |  1  1 |  15.060      0.230 -0.154 |     14.882     -2.307      3.499    1.865 |
   55 |    14 -      nu_mu |  1 |   50   50   -1   -1 |  1  0 |   6.617     -0.916  2.267 |     -4.242      5.078     -6.946   -0.000 |
   56 |   -13 -        mu+ |  1 |   50   50   -1   -1 |  1  0 |   0.945     -0.816 -3.134 |     -0.945     -0.007     -0.859    0.106 |
   57 | -10421 -   D*_0bar0 |  2 |   50   50   58   58 |  1  1 |   9.486     -0.864  2.690 |     -8.534      4.141     -9.256    2.338 |
   58 |  -411 -         D- |  2 |   57   57   60   61 |  1  2 |   6.639     -0.881  2.646 |     -5.841      3.156     -6.639    1.870 |
   59 |   310 -       K_S0 |  1 |   54   54   -1   -1 |  1  0 |   4.435      0.272 -0.237 |      4.311     -1.042      1.220    0.498 |
   60 |    13 -        mu- |  1 |   58   58   -1   -1 |  1  0 |   1.381     -0.969  2.674 |     -1.232      0.622     -1.557    0.106 |
